Company Name,Ticker,Period Ending,Month and Year,Corresponding Date,Last Sale Price,Revenue ($M),Gross Profit Margin,EBITDA ($M),EBITDA Margin,Net Income ($M),Normalized Net Income ($M),Normalized Net Income Margin,Normalized Basic EPS,Diluted EPS incl extra items,Primary Industry,Debt to Equity,Current Ratio,EBITDA/Int Expense,US YOY CPI,Unemployment Rate,Fed Funds Rate,Book Value/Share,Year,Last Sale Price Change From Baseline (%),Revenue ($M) Change From Baseline (%),EBITDA ($M) Change From Baseline (%)
The Walt Disney Company,NYSE:DIS,FQ22023,Apr2023,2023-04-01,100.13,21815.0,0.330002,3669.0,0.129452,1271.0,1111.75,0.05096199999999999,0.60818,0.69,Movies & Entertainment ,0.43959400000000004,1.00738,7.27976,0.0493032,0.034,0.0483,53.56267,2023.0,-6.682199440820131,42.553747631183434,-12.119760479041917
The Walt Disney Company,NYSE:DIS,FQ12023,Dec2022,2022-12-31,86.88,23512.0,0.303079,3385.0,0.108752,1279.0,1095.5,0.046593,0.60027,0.7,Movies & Entertainment ,0.44432299999999997,0.99416,7.27957,0.06454399999999999,0.035,0.0433,52.65553,2022.0,-19.03075489282386,53.64307652094361,-18.922155688622755
The Walt Disney Company,NYSE:DIS,FQ42022,Oct2022,2022-10-01,94.33,20150.0,0.327146,1876.0,0.052157999999999996,162.0,103.625,0.005142,0.05681,0.08882,Movies & Entertainment ,0.482191,1.00086,4.99021,0.0774543,0.036000000000000004,0.0308,52.08772,2022.0,-12.087604846225535,31.67352806639221,-55.06586826347305
The Walt Disney Company,NYSE:DIS,FQ32022,Jul2022,2022-07-02,96.14,21504.0,0.363746,3735.0,0.13625299999999999,1409.0,1342.625,0.062436,0.73649,0.77,Movies & Entertainment ,0.487464,1.02338,9.82895,0.0852482,0.035,0.0158,50.74054,2022.0,-10.400745573159362,40.521466379141344,-10.538922155688622
The Walt Disney Company,NYSE:DIS,FQ22022,Apr2022,2022-04-02,137.0,19249.0,0.345732,2903.0,0.109979,470.0,782.375,0.040644,0.4294,0.25796,Movies & Entertainment ,0.500158,1.06169,7.76203,0.0825863,0.037000000000000005,0.0033,49.74533,2022.0,27.679403541472507,25.78579363523492,-30.46706586826347
The Walt Disney Company,NYSE:DIS,FQ12022,Jan2022,2022-01-01,154.89,21819.0,0.33237,3481.0,0.12438700000000001,1104.0,1279.5,0.058641,0.70341,0.60374,Movies & Entertainment ,0.522544,1.09575,9.64266,0.0747987,0.04,0.0007000000000000001,49.34871,2022.0,44.35228331780055,42.579886296804546,-16.622754491017965
The Walt Disney Company,NYSE:DIS,FQ42021,Oct2021,2021-10-02,176.01,18534.0,0.334142,1807.0,0.055627,159.0,150.875,0.00814,0.08299,0.08746,Movies & Entertainment ,0.570443,1.08302,6.57508,0.0622187,0.045,0.0008,48.70902,2021.0,64.0354147250699,21.11350715545971,-56.7185628742515
The Walt Disney Company,NYSE:DIS,FQ32021,Jul2021,2021-07-03,177.11,17022.0,0.340089,2589.0,0.10739000000000001,918.0,501.25,0.029447,0.27572,0.49727,Movies & Entertainment ,0.554972,1.23905,6.40842,0.053654799999999996,0.054000000000000006,0.001,47.73858,2021.0,65.06057781919853,11.233091550676338,-37.98802395209581
The Walt Disney Company,NYSE:DIS,FQ22021,Apr2021,2021-04-03,188.97,15613.0,0.37347,2682.0,0.123486,901.0,626.875,0.04015,0.34501,0.49399,Movies & Entertainment ,0.56601,1.23403,6.46265,0.041597,0.061,0.0007000000000000001,47.0776,2021.0,76.11369990680336,2.025746585636803,-35.76047904191616
The Walt Disney Company,NYSE:DIS,FQ12021,Jan2021,2021-01-02,181.18,16249.0,0.27534,1524.0,0.045972,17.0,98.375,0.006054,0.05429,0.00938,Movies & Entertainment ,0.594291,1.31372,3.77228,0.0139977,0.064,0.0009,46.33891,2021.0,68.85368126747439,6.1817944193948895,-63.49700598802394
The Walt Disney Company,NYSE:DIS,FQ42020,Oct2020,2020-10-03,122.55,14707.0,0.251172,861.0,0.003331,-710.0,-607.875,-0.04133200000000001,-0.33603,-0.40043,Movies & Entertainment ,0.639131,1.32383,2.54421,0.0118207,0.068,0.0009,46.17845,2020.0,14.212488350419386,-3.8946611775468862,-79.37724550898203
The Walt Disney Company,NYSE:DIS,FQ32020,Jun2020,2020-06-27,109.1,11779.0,0.329654,1431.0,0.051702000000000005,-4721.0,-318.375,-0.027029,-0.176,-2.61166,Movies & Entertainment ,0.685701,1.3368,3.63816,0.0064573,0.11,0.0008,47.51854,2020.0,1.6775396085740888,-23.028164412206756,-65.72455089820359
The Walt Disney Company,NYSE:DIS,FQ22020,Mar2020,2020-03-28,96.4,18025.0,0.337753,2697.0,0.107128,460.0,687.5,0.038141,0.38025,0.25442,Movies & Entertainment ,0.5727920000000001,0.93801,8.01644,0.0153933,0.044000000000000004,0.001,50.05925,2020.0,-10.158434296365323,17.787361955172187,-35.40119760479042
The Walt Disney Company,NYSE:DIS,FQ12020,Dec2019,2019-12-28,145.75,20877.0,0.375676,4137.0,0.162714,2107.0,1695.0,0.081189,0.93906,1.15844,Movies & Entertainment ,0.500298,0.79823,12.0442,0.0228513,0.036000000000000004,0.0155,49.72687,2019.0,35.83410997204101,36.42423054303078,-0.9101796407185629
The Walt Disney Company,NYSE:DIS,FQ42019,Sep2019,2019-09-28,129.96,19118.0,0.380479,3800.0,0.16032,1054.0,1336.0,0.069881,0.74058,0.58295,Movies & Entertainment ,0.458299,0.89735,9.20097,0.017113100000000003,0.035,0.0183,49.32131,2019.0,21.118359739049406,24.929752336143242,-8.982035928143713
The Walt Disney Company,NYSE:DIS,FQ32019,Jun2019,2019-06-29,139.64,20262.0,0.366449,4084.0,0.164495,1760.0,1275.875,0.062968,0.70803,0.97192,Movies & Entertainment ,0.553276,0.70347,8.65254,0.0164849,0.036000000000000004,0.024,50.23431,2019.0,30.139794967381167,32.40541070378357,-2.179640718562874
The Walt Disney Company,NYSE:DIS,FQ22019,Mar2019,2019-03-30,111.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Movies & Entertainment ,0.540211,0.77242,0,0.018625199999999998,0.038,0.024300000000000002,50.02113,2019.0,3.4762348555452043,-100.0,-100.0
The Walt Disney Company,NYSE:DIS,FQ12019,Dec2018,2018-12-29,107.3,15303.0,0.41181399999999996,4175.0,0.229236,2788.0,2146.375,0.140258,1.44052,1.86,Movies & Entertainment ,0.372228,0.99535,25.6135,0.0191016,0.039,0.024,33.544,2018.0,0.0,0.0,0.0
"The Williams Companies, Inc.",NYSE:WMB,FQ42023,Dec2023,2023-12-31,34.83,2473.0,0.609381,1637.0,0.614233,1138.0,608.75,0.246158,0.50018,0.93258,Oil & Gas Storage & Transportation ,1.786985,0.7741,5.13665,0.0335212,0.037000000000000005,0.0533,10.16187,2023.0,21.274373259052922,20.399221032132424,65.68825910931174
"The Williams Companies, Inc.",NYSE:WMB,FQ32023,Sep2023,2023-09-30,33.69,2535.0,0.590927,1385.0,0.34082799999999996,654.0,426.875,0.16839200000000001,0.35077,0.53659,Oil & Gas Storage & Transportation ,1.788398,0.77018,4.41083,0.036997,0.038,0.0533,9.70419,2023.0,17.3050139275766,23.417721518987342,40.18218623481781
"The Williams Companies, Inc.",NYSE:WMB,FQ22023,Jun2023,2023-06-30,32.63,2368.0,0.600506,1398.0,0.372888,460.0,446.625,0.188608,0.36679,0.37777,Oil & Gas Storage & Transportation ,1.717854,0.49016,4.56863,0.0296918,0.036000000000000004,0.0508,9.56779,2023.0,13.614206128133718,15.28724440116845,41.497975708502025
"The Williams Companies, Inc.",NYSE:WMB,FQ12023,Mar2023,2023-03-31,29.86,2575.0,0.5844659999999999,1878.0,0.532815,927.0,753.125,0.292475,0.61759,0.75935,Oil & Gas Storage & Transportation ,1.704391,0.68582,6.38776,0.0498497,0.035,0.0483,9.63905,2023.0,3.969359331476325,25.365141187926,90.08097165991903
"The Williams Companies, Inc.",NYSE:WMB,FQ42022,Dec2022,2022-12-31,32.9,2826.0,0.582448,1586.0,0.382519,669.0,572.625,0.202627,0.46981,0.53979,Oil & Gas Storage & Transportation ,1.643075,0.77648,5.53979,0.06454399999999999,0.035,0.0433,9.40066,2022.0,14.554317548746518,37.58519961051607,60.526315789473685
"The Williams Companies, Inc.",NYSE:WMB,FQ32022,Sep2022,2022-09-30,28.63,3005.0,0.499168,1320.0,0.272878,600.0,427.125,0.14213800000000001,0.3504,0.49,Oil & Gas Storage & Transportation ,1.6827459999999999,0.88459,4.53608,0.0820167,0.035,0.0308,9.26437,2022.0,-0.313370473537604,46.29990262901656,33.603238866396765
"The Williams Companies, Inc.",NYSE:WMB,FQ22022,Jun2022,2022-06-30,31.21,2803.0,0.514092,978.0,0.16839099999999999,400.0,219.25,0.078219,0.17991,0.32822,Oil & Gas Storage & Transportation ,1.641731,0.64868,3.48043,0.0905976,0.036000000000000004,0.0158,9.18801,2022.0,8.669916434540397,36.465433300876334,-1.0121457489878543
"The Williams Companies, Inc.",NYSE:WMB,FQ12022,Mar2022,2022-03-31,33.41,2718.0,0.548565,1152.0,0.24061800000000003,380.0,306.75,0.112858,0.25207,0.31,Oil & Gas Storage & Transportation ,1.605182,0.73213,4.02797,0.0854246,0.036000000000000004,0.0033,9.26952,2022.0,16.330083565459603,32.327166504381694,16.599190283400812
"The Williams Companies, Inc.",NYSE:WMB,FQ42021,Dec2021,2021-12-31,26.04,2964.0,0.42881199999999997,1399.0,0.430836,622.0,513.125,0.17311900000000002,0.42214,0.50957,Oil & Gas Storage & Transportation ,1.690589,0.91492,4.7839,0.07036400000000001,0.039,0.0007000000000000001,9.37284,2021.0,-9.331476323119777,44.303797468354425,41.59919028340081
"The Williams Companies, Inc.",NYSE:WMB,FQ32021,Sep2021,2021-09-30,25.94,2866.0,0.4836,843.0,0.124214,165.0,133.25,0.046493,0.10963,0.13,Oil & Gas Storage & Transportation ,1.60658,0.58401,2.88699,0.0539035,0.047,0.0006,9.19522,2021.0,-9.679665738161553,39.53261927945472,-14.676113360323887
"The Williams Companies, Inc.",NYSE:WMB,FQ22021,Jun2021,2021-06-30,26.55,2297.0,0.523726,1064.0,0.261645,304.0,257.625,0.112157,0.21199,0.25,Oil & Gas Storage & Transportation ,1.628741,0.69832,3.57047,0.0539145,0.059000000000000004,0.0008,9.45387,2021.0,-7.555710306406679,11.830574488802338,7.6923076923076925
"The Williams Companies, Inc.",NYSE:WMB,FQ12021,Mar2021,2021-03-31,23.69,2648.0,0.504154,1177.0,0.279078,426.0,351.0,0.132552,0.28897,0.3499,Oil & Gas Storage & Transportation ,1.605334,0.70636,4.0034,0.026197599999999998,0.061,0.0006,9.61038,2021.0,-17.513927576601663,28.91918208373905,19.129554655870447
"The Williams Companies, Inc.",NYSE:WMB,FQ42020,Dec2020,2020-12-31,20.05,2093.0,0.593884,1136.0,0.491161,116.0,297.875,0.142319,0.24537,0.08994,Oil & Gas Storage & Transportation ,1.545155,0.61621,3.96466,0.0136201,0.067,0.0009,9.67354,2020.0,-30.188022284122557,1.89873417721519,14.979757085020243
"The Williams Companies, Inc.",NYSE:WMB,FQ32020,Sep2020,2020-09-30,19.65,1937.0,0.619514,1066.0,0.330407,309.0,257.25,0.13280799999999998,0.21192,0.25,Oil & Gas Storage & Transportation ,1.502416,0.7539,3.65068,0.0137133,0.078,0.0009,9.91756,2020.0,-31.580779944289695,-5.69620253164557,7.894736842105263
"The Williams Companies, Inc.",NYSE:WMB,FQ22020,Jun2020,2020-06-30,19.02,1781.0,0.659741,1039.0,0.341942,303.0,258.0,0.144862,0.21259,0.24967,Oil & Gas Storage & Transportation ,1.521816,0.95898,3.53401,0.0064573,0.11,0.0008,10.03875,2020.0,-33.77437325905292,-13.291139240506327,5.161943319838056
"The Williams Companies, Inc.",NYSE:WMB,FQ12020,Mar2020,2020-03-31,14.15,1913.0,0.610036,1040.0,0.319393,-517.0,272.375,0.14238099999999998,0.22454,-0.43,Oil & Gas Storage & Transportation ,1.4729660000000002,0.7396,3.51351,0.0153933,0.044000000000000004,0.0008,10.15581,2020.0,-50.731197771587745,-6.864654333008763,5.263157894736842
"The Williams Companies, Inc.",NYSE:WMB,FQ42019,Dec2019,2019-12-31,23.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oil & Gas Storage & Transportation ,1.374786,0.39819,0,0.0228513,0.036000000000000004,0.0155,10.9967,2019.0,-17.40947075208914,-100.0,-100.0
"The Williams Companies, Inc.",NYSE:WMB,FQ32019,Sep2019,2019-09-30,24.06,1999.0,0.594797,1072.0,0.318659,221.0,255.875,0.128001,0.21107,0.18,Oil & Gas Storage & Transportation ,1.332819,0.43141,3.67905,0.017113100000000003,0.035,0.019,11.20957,2019.0,-16.225626740947078,-2.677702044790652,8.502024291497975
"The Williams Companies, Inc.",NYSE:WMB,FQ22019,Jun2019,2019-06-30,28.04,2041.0,0.573248,1028.0,0.295933,310.0,315.375,0.154519,0.2602,0.25577,Oil & Gas Storage & Transportation ,1.31737,0.59841,3.53716,0.0164849,0.036000000000000004,0.024,11.40628,2019.0,-2.3676880222841215,-0.6329113924050633,4.048582995951417
"The Williams Companies, Inc.",NYSE:WMB,FQ12019,Mar2019,2019-03-31,28.72,2054.0,0.559396,988.0,0.278481,195.0,211.625,0.10303000000000001,0.17468,0.16,Oil & Gas Storage & Transportation ,1.4944990000000002,0.30871,3.38851,0.018625199999999998,0.038,0.024300000000000002,11.86705,2019.0,0.0,0.0,0.0
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ42023,Dec2023,2023-12-31,530.79,10886.0,0.403821,2870.0,0.23828700000000003,1630.0,1226.5,0.112667,3.16925,4.2,Life Sciences Tools & Services ,0.7837189999999999,1.75485,7.66026,0.0335212,0.037000000000000005,0.0533,120.87242,2023.0,93.91714160455938,77.73061224489796,90.95143047238857
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ32023,Sep2023,2023-09-30,506.17,10574.0,0.408643,2802.0,0.23954899999999998,1715.0,1158.75,0.10958399999999999,3.00194,4.42,Life Sciences Tools & Services ,0.7794289999999999,1.63102,7.80501,0.036997,0.038,0.0533,117.31689,2023.0,84.92254858979979,72.63673469387754,86.42714570858283
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ22023,Jul2023,2023-07-01,521.75,10687.0,0.39842700000000003,2619.0,0.219799,1361.0,999.0,0.09347799999999999,2.58808,3.51,Life Sciences Tools & Services ,0.7747459999999999,1.41688,8.42122,0.031777799999999995,0.035,0.0508,113.3619,2023.0,90.61449656583368,74.48163265306123,74.25149700598801
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ12023,Apr2023,2023-04-01,576.37,10710.0,0.389449,2573.0,0.216619,1289.0,955.125,0.08918,2.47442,3.32,Life Sciences Tools & Services ,0.832748,1.27229,8.96516,0.0493032,0.034,0.0483,109.5532,2023.0,110.56919479760336,74.85714285714286,71.1909514304724
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ42022,Dec2022,2022-12-31,550.69,11450.0,0.40226999999999996,2884.0,0.22951899999999997,1576.0,1208.875,0.105578,3.09175,3.98555,Life Sciences Tools & Services ,0.8190170000000001,1.48319,11.1487,0.06454399999999999,0.035,0.0433,112.61659,2022.0,101.18734473184277,86.93877551020408,91.88290086493679
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ32022,Oct2022,2022-10-01,507.19,10677.0,0.402922,2565.0,0.217383,1495.0,971.375,0.09097799999999999,2.478,3.79,Life Sciences Tools & Services ,0.666864,1.73583,14.82659,0.0774543,0.036000000000000004,0.0308,111.03899,2022.0,85.29519216717813,74.31836734693877,70.65868263473054
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ22022,Jul2022,2022-07-02,548.27,10970.0,0.419234,2818.0,0.235369,1664.0,1139.75,0.103896,2.90753,4.22,Life Sciences Tools & Services ,0.712486,1.6459,19.43448,0.0852482,0.035,0.0158,107.94842,2022.0,100.30322957767059,79.10204081632654,87.49168330006654
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ12022,Apr2022,2022-04-02,592.34,11818.0,0.46234499999999995,3689.0,0.290996,2215.0,1680.625,0.142208,4.28731,5.61,Life Sciences Tools & Services ,0.808514,1.55559,27.32593,0.0825863,0.037000000000000005,0.0033,104.62318,2022.0,116.40362414145842,92.9469387755102,145.4424484364604
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ42021,Dec2021,2021-12-31,667.24,10702.0,0.490188,3441.0,0.301252,1658.0,1625.875,0.151922,4.12659,4.15952,Life Sciences Tools & Services ,0.886814,1.49695,20.95833,0.07036400000000001,0.039,0.0007000000000000001,103.42145,2021.0,143.7673534999269,74.7265306122449,128.94211576846308
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ32021,Oct2021,2021-10-02,572.72,9330.0,0.49849899999999997,2947.0,0.29389,1902.0,1367.75,0.146596,3.47145,4.79,Life Sciences Tools & Services ,0.560862,3.18896,23.02344,0.0622187,0.045,0.0008,98.23674,2021.0,109.23571532953382,52.326530612244895,96.07451763140385
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ22021,Jul2021,2021-07-03,513.32,9273.0,0.48786799999999997,2882.0,0.28803999999999996,1828.0,1315.25,0.141836,3.34669,4.61,Life Sciences Tools & Services ,0.509876,2.78123,23.62295,0.053654799999999996,0.054000000000000006,0.001,93.67623,2021.0,87.53470699985387,51.39591836734694,91.74983366600134
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ12021,Apr2021,2021-04-03,456.3,9906.0,0.52665,3708.0,0.35433,2337.0,1868.125,0.188585,4.74143,5.88,Life Sciences Tools & Services ,0.532089,2.52823,31.42373,0.041597,0.061,0.0007000000000000001,89.19978,2021.0,66.70320035072336,61.73061224489796,146.7065868263473
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ42020,Dec2020,2020-12-31,465.78,10550.0,0.527014,3691.0,0.331753,2498.0,1818.0,0.17232199999999998,4.57935,6.23438,Life Sciences Tools & Services ,0.654489,2.13092,28.47917,0.0136201,0.067,0.0009,86.99159,2020.0,70.16659359929852,72.24489795918367,145.57551563539587
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ32020,Sep2020,2020-09-26,422.29,8521.0,0.508273,3010.0,0.33435000000000004,1933.0,1436.25,0.16855399999999998,3.62689,4.84,Life Sciences Tools & Services ,0.663241,2.92775,20.20134,0.0137133,0.078,0.0009,80.29567,2020.0,54.27809440303959,39.118367346938776,100.26613439787093
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ22020,Jun2020,2020-06-27,350.95,6917.0,0.488217,1977.0,0.263119,1156.0,807.5,0.116741,2.0443,2.9,Life Sciences Tools & Services ,0.71451,2.62348,14.22302,0.0064573,0.11,0.0008,75.52022,2020.0,28.214964196989605,12.93061224489796,31.53692614770459
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ12020,Mar2020,2020-03-28,274.34,6230.0,0.439807,1518.0,0.219743,788.0,541.25,0.086878,1.36335,1.97,Life Sciences Tools & Services ,0.700269,2.316,11.41353,0.0153933,0.044000000000000004,0.001,72.31022,2020.0,0.22650884115152262,1.7142857142857144,0.998003992015968
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ42019,Dec2019,2019-12-31,324.87,6829.0,0.444574,1851.0,0.249377,1002.0,733.75,0.107446,1.83897,2.49619,Life Sciences Tools & Services ,0.623521,1.91915,10.87074,0.0228513,0.036000000000000004,0.0155,74.42186,2019.0,18.686979395002183,11.493877551020407,23.15369261477046
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ32019,Sep2019,2019-09-28,287.4,6272.0,0.44132599999999994,1564.0,0.226881,760.0,566.875,0.090381,1.41365,1.88,Life Sciences Tools & Services ,0.6053820000000001,1.79911,10.62092,0.017113100000000003,0.035,0.0183,73.20609,2019.0,4.997807978956579,2.4,4.058549567531603
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ22019,Jun2019,2019-06-29,293.68,6316.0,0.447751,1621.0,0.234167,1119.0,591.875,0.09371,1.47969,2.77,Life Sciences Tools & Services ,0.687806,1.49461,9.92941,0.0164849,0.036000000000000004,0.024,71.73718,2019.0,7.292123337717367,3.1183673469387756,7.850964737192283
Thermo Fisher Scientific Inc.,NYSE:TMO,FQ12019,Mar2019,2019-03-30,273.72,6125.0,0.442938,1503.0,0.223673,815.0,528.125,0.08622400000000001,1.32031,2.02,Life Sciences Tools & Services ,0.682157,1.68515,8.81356,0.018625199999999998,0.038,0.024300000000000002,69.23576,2019.0,0.0,0.0,0.0
Tractor Supply Company,NasdaqGS:TSCO,FQ42023,Dec2023,2023-12-30,215.03,3659.841,0.353311,437.509,0.091325,247.903,201.42938,0.055037,1.86269,2.27725,Other Specialty Retail ,2.3425759999999998,1.49923,48.4376,0.0335212,0.037000000000000005,0.0533,19.90963,2023.0,119.95703764320784,100.845177859973,193.28573822691467
Tractor Supply Company,NasdaqGS:TSCO,FQ32023,Sep2023,2023-09-30,203.05,3411.98,0.366496,431.168,0.099914,255.001,207.10375,0.060698,1.90398,2.33,Other Specialty Retail ,2.35764,1.52412,58.91632,0.036997,0.038,0.0533,19.46209,2023.0,107.70253682487724,87.24303322321124,189.03502597620243
Tractor Supply Company,NasdaqGS:TSCO,FQ22023,Jul2023,2023-07-01,221.1,4184.695,0.361978,661.611,0.133661,421.234,341.86813,0.08169399999999999,3.12419,3.83,Other Specialty Retail ,2.320851,1.59881,64.20204,0.031777799999999995,0.035,0.0508,19.138,2023.0,126.1661211129296,129.64817640021508,343.5133232780291
Tractor Supply Company,NasdaqGS:TSCO,FQ12023,Apr2023,2023-04-01,235.04,3299.225,0.3546,341.673,0.07409,183.088,144.85,0.043904,1.31628,1.65,Other Specialty Retail ,2.456862,1.47207,37.26402,0.0493032,0.034,0.0483,17.45893,2023.0,140.42553191489358,81.0552512868918,129.04172951231774
Tractor Supply Company,NasdaqGS:TSCO,FQ42022,Dec2022,2022-12-31,224.97,4006.375,0.34036299999999997,454.03,0.08965899999999999,270.87,218.10563,0.054439,1.975,2.43863,Other Specialty Retail ,2.090739,1.32891,57.11012,0.06454399999999999,0.035,0.0433,18.52515,2022.0,130.1247954173486,119.86231080769609,204.36065024300314
Tractor Supply Company,NasdaqGS:TSCO,FQ32022,Sep2022,2022-09-24,185.59,3270.804,0.35643,393.648,0.09368,234.137,187.61625,0.057359999999999994,1.69236,2.1,Other Specialty Retail ,2.090903,1.48425,82.51602,0.0820167,0.035,0.0308,17.5531,2022.0,89.8424713584288,79.49556036043947,163.88335847159377
Tractor Supply Company,NasdaqGS:TSCO,FQ22022,Jun2022,2022-06-25,202.97,3903.406,0.355139,608.395,0.134506,396.478,323.71125,0.08292999999999999,2.9009,3.53,Other Specialty Retail ,2.0558099999999997,1.44074,102.64784,0.0905976,0.036000000000000004,0.0158,17.2115,2022.0,107.62070376432078,114.21156611166596,307.8397854868443
Tractor Supply Company,NasdaqGS:TSCO,FQ12022,Mar2022,2022-03-26,232.2,3024.132,0.349359,321.932,0.080778,187.227,148.26063,0.049025,1.31751,1.65,Other Specialty Retail ,2.188222,1.44034,62.53059,0.0854246,0.036000000000000004,0.0033,15.97164,2022.0,137.5204582651391,65.95866580325098,115.80827886710239
Tractor Supply Company,NasdaqGS:TSCO,FQ42021,Dec2021,2021-12-25,228.27,3319.284,0.337596,368.481,0.08828799999999999,221.338,179.07,0.053948,1.57538,1.9273,Other Specialty Retail ,1.957039,1.57418,74.68324,0.07036400000000001,0.039,0.0008,17.70312,2021.0,133.50040916530276,82.1560514098188,147.01256913021615
Tractor Supply Company,NasdaqGS:TSCO,FQ32021,Sep2021,2021-09-25,210.72,3017.926,0.35962099999999997,367.049,0.09848599999999999,224.4,181.92438,0.060281,1.59271,1.95,Other Specialty Retail ,1.915415,1.69494,78.41149,0.0539035,0.047,0.0008,17.7343,2021.0,115.54828150572831,65.61809221718562,146.05262275850507
Tractor Supply Company,NasdaqGS:TSCO,FQ22021,Jun2021,2021-06-26,180.29,3601.559,0.357479,550.736,0.134909,370.022,299.48875,0.083155,2.60124,3.19,Other Specialty Retail ,1.9272880000000001,1.71207,99.32906,0.0539145,0.059000000000000004,0.001,17.27501,2021.0,84.421031096563,97.64677152045309,269.18786659963126
Tractor Supply Company,NasdaqGS:TSCO,FQ12021,Mar2021,2021-03-27,178.48,2792.336,0.352314,290.59,0.08256000000000001,181.354,139.57188,0.04998300000000001,1.20162,1.55,Other Specialty Retail ,2.011215,1.71101,56.14984,0.026197599999999998,0.061,0.0007000000000000001,16.02515,2021.0,82.56955810147298,53.238138095290346,94.79805597452653
Tractor Supply Company,NasdaqGS:TSCO,FQ42020,Dec2020,2020-12-26,146.88,2878.265,0.345878,351.708,0.101873,135.893,178.2075,0.061914,1.52978,1.15157,Other Specialty Retail ,1.8408879999999999,1.86873,57.70171,0.0136201,0.067,0.0009,16.54973,2020.0,50.24549918166939,57.95375969970694,135.76872800402214
Tractor Supply Company,NasdaqGS:TSCO,FQ32020,Sep2020,2020-09-26,139.21,2606.572,0.363679,327.128,0.104534,190.61,165.79313,0.063605,1.42509,1.62,Other Specialty Retail ,1.8237459999999999,1.48686,60.21924,0.0137133,0.078,0.0009,16.10221,2020.0,42.39975450081833,43.04375980946319,119.29143623261267
Tractor Supply Company,NasdaqGS:TSCO,FQ22020,Jun2020,2020-06-27,129.98,3176.327,0.364198,500.293,0.140963,338.678,274.5675,0.086441,2.36876,2.9,Other Specialty Retail ,1.9674340000000001,1.40475,71.96317,0.0064573,0.11,0.0008,14.59571,2020.0,32.958265139116186,74.31084062297639,235.37321937321934
Tractor Supply Company,NasdaqGS:TSCO,FQ12020,Mar2020,2020-03-28,83.1,1959.188,0.337511,163.974,0.057441000000000006,83.777,67.18063,0.03429,0.57548,0.71,Other Specialty Retail ,2.507674,1.65999,53.65543,0.0153933,0.044000000000000004,0.001,11.71122,2020.0,-14.995908346972186,7.516545751885068,9.92056309703367
Tractor Supply Company,NasdaqGS:TSCO,FQ42019,Dec2019,2019-12-28,92.3,2191.785,0.338446,241.832,0.086887,144.179,116.00063,0.05292500000000001,0.97998,1.21075,Other Specialty Retail ,1.7289949999999998,1.43306,72.10342,0.0228513,0.036000000000000004,0.0155,13.26216,2019.0,-5.585106382978731,20.281030830525392,62.1129545835428
Tractor Supply Company,NasdaqGS:TSCO,FQ32019,Sep2019,2019-09-28,89.01,1984.144,0.349893,211.636,0.081555,122.133,98.07313,0.049428,0.82445,1.02,Other Specialty Retail ,1.953304,1.60219,65.07143,0.017113100000000003,0.035,0.0183,12.59134,2019.0,-8.950490998363337,8.88608400741952,41.87095692978045
Tractor Supply Company,NasdaqGS:TSCO,FQ22019,Jun2019,2019-06-29,108.8,2353.782,0.348692,336.555,0.122168,219.21,176.48813,0.07498,1.4662,1.8,Other Specialty Retail ,1.756288,1.52417,85.61785,0.0164849,0.036000000000000004,0.024,12.9043,2019.0,11.292962356792135,29.171120940391397,125.61085972850678
Tractor Supply Company,NasdaqGS:TSCO,FQ12019,Mar2019,2019-03-30,97.76,1822.22,0.337491,149.175,0.056748,76.832,61.54875,0.033776,0.50778,0.63,Other Specialty Retail ,1.917724,1.58475,47.74767,0.018625199999999998,0.038,0.024300000000000002,12.31066,2019.0,0.0,0.0,0.0
Trane Technologies plc,NYSE:TT,FQ42023,Dec2023,2023-12-31,243.9,4424.1,0.33256399999999997,734.0,0.163965,504.3,380.95,0.08610699999999999,1.65702,2.19282,Building Products ,0.755664,1.13486,13.74042,0.0335212,0.037000000000000005,0.0533,30.79237,2023.0,125.93793422880961,57.795056532439304,141.68587421797827
